id,Season,city,Date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,Team_win_id,venue,umpire1,umpire2,umpire3
11143,IPL-2019,Bengaluru,2019-03-28 00:00:00,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,6,0,JJ Bumrah,9,M. Chinnaswamy Stadium,S Ravi,O Nandan,Yeshwant Barde
11153,IPL-2019,Bengaluru,2019-04-05 00:00:00,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,8,M. Chinnaswamy Stadium,Anil Chaudhary,Chris Gaffaney,O Nandan
11311,IPL-2019,Bengaluru,2019-04-07 00:00:00,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,K Rabada,3,M. Chinnaswamy Stadium,S Ravi,Yeshwant Barde,O Nandan
11330,IPL-2019,Bengaluru,2019-04-21 00:00:00,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,1,0,PA Patel,13,M. Chinnaswamy Stadium,Vineet Kulkarni,Rod Tucker,Anil Chaudhary
11333,IPL-2019,Bengaluru,2019-04-24 00:00:00,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,17,0,AB de Villiers,13,M. Chinnaswamy Stadium,Bruce Oxenford,C Shamshuddin,Rod Tucker
11345,IPL-2019,Bengaluru,2019-05-04 00:00:00,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,S Hetmyer,13,M. Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Ulhas Gandhe
11137,IPL-2019,Chennai,2019-03-23 00:00:00,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,Harbhajan Singh,1,M. A. Chidambaram Stadium,Bruce Oxenford,Anil Dandekar,Nitin Menon
11148,IPL-2019,Chennai,2019-03-31 00:00:00,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,8,0,MS Dhoni,1,M. A. Chidambaram Stadium,O Nandan,Yeshwant Barde,Bruce Oxenford
11309,IPL-2019,Chennai,2019-04-06 00:00:00,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,Harbhajan Singh,1,M. A. Chidambaram Stadium,KN Ananthapadmanabhan,Rod Tucker,C Shamshuddin
11314,IPL-2019,Chennai,2019-04-09 00:00:00,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,DL Chahar,1,M. A. Chidambaram Stadium,Rod Tucker,C Shamshuddin,Ulhas Gandhe
11332,IPL-2019,Chennai,2019-04-23 00:00:00,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,SR Watson,1,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni
11335,IPL-2019,Chennai,2019-04-26 00:00:00,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,46,0,RG Sharma,9,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni
11341,IPL-2019,Chennai,2019-05-01 00:00:00,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,80,0,MS Dhoni,1,M. A. Chidambaram Stadium,Anil Dandekar,Nitin Menon,Ian Gould
11412,IPL-2019,Chennai,2019-05-07 00:00:00,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Mumbai Indians,0,6,AS Yadav,9,M. A. Chidambaram Stadium,Nigel Llong,Nitin Menon,Ian Gould
11141,IPL-2019,Delhi,2019-03-26 00:00:00,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0,6,SR Watson,1,Feroz Shah Kotla Ground,Marais Erasmus,Nitin Menon,Anil Dandekar
11146,IPL-2019,Delhi,2019-03-30 00:00:00,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,tie,0,Delhi Capitals,0,0,P Shaw,3,Feroz Shah Kotla Ground,Anil Dandekar,Nitin Menon,Marais Erasmus
11152,IPL-2019,Delhi,2019-04-04 00:00:00,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,J Bairstow,14,Feroz Shah Kotla Ground,C Shamshuddin,KN Anantapadmanabhan,S Ravi
11325,IPL-2019,Delhi,2019-04-18 00:00:00,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,40,0,HH Pandya,9,Feroz Shah Kotla Ground,Nigel Llong,Bruce Oxenford,Anil Chaudhary
11328,IPL-2019,Delhi,2019-04-20 00:00:00,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,SS Iyer,3,Feroz Shah Kotla Ground,Ulhas Gandhe,C Shamshuddin,Bruce Oxenford
11337,IPL-2019,Delhi,2019-04-28 00:00:00,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,normal,0,Delhi Capitals,16,0,S Dhawan,3,Feroz Shah Kotla Ground,Bruce Oxenford,KN Ananthapadmanabhan,C Shamshuddin
11344,IPL-2019,Delhi,2019-05-04 00:00:00,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Delhi Capitals,0,5,A Mishra,3,Feroz Shah Kotla Ground,Ian Gould,Anil Dandekar,Nitin Menon
11144,IPL-2019,Hyderabad,2019-03-29 00:00:00,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,5,Rashid Khan,14,Rajiv Gandhi Intl. Cricket Stadium,Bruce Oxenford,C Shamshuddin,KN Anantapadmanabhan
11147,IPL-2019,Hyderabad,2019-03-31 00:00:00,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,118,0,J Bairstow,14,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,KN Anantapadmanabhan,C Shamshuddin
11310,IPL-2019,Hyderabad,2019-04-06 00:00:00,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,40,0,A Joseph,9,Rajiv Gandhi Intl. Cricket Stadium,Anil Dandekar,Nitin Menon,Marais Erasmus
11321,IPL-2019,Hyderabad,2019-04-14 00:00:00,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,39,0,K Paul,3,Rajiv Gandhi Intl. Cricket Stadium,Anil Chaudhary,Bruce Oxenford,Chris Gaffaney
11324,IPL-2019,Hyderabad,2019-04-17 00:00:00,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0,6,DA Warner,14,Rajiv Gandhi Intl. Cricket Stadium,Ian Gould,Ulhas Gandhe,C Shamshuddin
11329,IPL-2019,Hyderabad,2019-04-21 00:00:00,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,K Ahmed,14,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Nigel Llong,Ian Gould
11339,IPL-2019,Hyderabad,2019-04-29 00:00:00,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,45,0,DA Warner,14,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,O Nandan,Nanda Kishore
11415,IPL-2019,Hyderabad,2019-05-12 00:00:00,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,JJ Bumrah,9,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Ian Gould,Nigel Llong
11140,IPL-2019,Jaipur,2019-03-25 00:00:00,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,14,0,CH Gayle,6,Sawai Mansingh Stadium,C Shamshuddin,KN Anantapadmanabhan,Bruce Oxenford
11150,IPL-2019,Jaipur,2019-04-02 00:00:00,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,S Gopal,11,Sawai Mansingh Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon
11312,IPL-2019,Jaipur,2019-04-07 00:00:00,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,H Gurney,8,Sawai Mansingh Stadium,Chris Gaffaney,Anil Chaudhary,Bruce Oxenford
11316,IPL-2019,Jaipur,2019-04-11 00:00:00,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,MS Dhoni,1,Sawai Mansingh Stadium,Bruce Oxenford,Ulhas Gandhe,Chris Gaffaney
11327,IPL-2019,Jaipur,2019-04-20 00:00:00,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,SPD Smith,11,Sawai Mansingh Stadium,S Ravi,Yeshwant Barde,O Nandan
11331,IPL-2019,Jaipur,2019-04-22 00:00:00,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,RR Pant,3,Sawai Mansingh Stadium,S Ravi,Nanda Kishore,Yeshwant Barde
11336,IPL-2019,Jaipur,2019-04-27 00:00:00,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JD Unadkat,11,Sawai Mansingh Stadium,Yeshwant Barde,Nand Kishore,Sundaram Ravi
11138,IPL-2019,Kolkata,2019-03-24 00:00:00,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,AD Russell,8,Eden Gardens,Chris Gaffaney,Anil Chaudhary,Vineet Kulkarni
11142,IPL-2019,Kolkata,2019-03-27 00:00:00,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,AD Russell,8,Eden Gardens,Anil Chaudhary,Vineet Kulkarni,Chris Gaffaney
11317,IPL-2019,Kolkata,2019-04-12 00:00:00,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Dhawan,3,Eden Gardens,Yeshwant Barde,O Nandan,Rod Tucker
11320,IPL-2019,Kolkata,2019-04-14 00:00:00,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,Imran Tahir,1,Eden Gardens,Rod Tucker,O Nandan,Yeshwant Barde
11326,IPL-2019,Kolkata,2019-04-19 00:00:00,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,10,0,V Kohli,13,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar
11334,IPL-2019,Kolkata,2019-04-25 00:00:00,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,VR Aaron,11,Eden Gardens,Ian Gould,Anil Dandekar,Nitin Menon
11338,IPL-2019,Kolkata,2019-04-28 00:00:00,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,34,0,AD Russell,8,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar
11145,IPL-2019,Mohali,2019-03-30 00:00:00,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,MA Agarwal,6,IS Bindra Stadium,Vineet Kulkarni,Chris Gaffaney,Anil Chaudhary
11149,IPL-2019,Mohali,2019-04-01 00:00:00,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,14,0,S Curran,6,IS Bindra Stadium,Anil Chaudhary,Chris Gaffaney,Vineet Kulkarni
11313,IPL-2019,Mohali,2019-04-08 00:00:00,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,6,IS Bindra Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon
11319,IPL-2019,Mohali,2019-04-13 00:00:00,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,AB de Villiers,13,IS Bindra Stadium,S Ravi,Ulhas Gandhe,Nigel Llong
11323,IPL-2019,Mohali,2019-04-16 00:00:00,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,12,0,R Ashwin,6,IS Bindra Stadium,Anil Chaudhary,Vineet Kulkarni,S Ravi
11343,IPL-2019,Mohali,2019-05-03 00:00:00,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,S Gill,8,IS Bindra Stadium,Bruce Oxenford,C Shamshuddin,KN Ananthapadmanabhan
11346,IPL-2019,Mohali,2019-05-05 00:00:00,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,6,IS Bindra Stadium,KN Ananthapadmanabhan,C Shamshuddin,Bruce Oxenford
11139,IPL-2019,Mumbai,2019-03-24 00:00:00,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,37,0,RR Pant,3,Wankhede Stadium,S Ravi,Yeshwant Barde,O Nandan
11151,IPL-2019,Mumbai,2019-04-03 00:00:00,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,37,0,HH Pandya,9,Wankhede Stadium,Bruce Oxenford,Rod Tucker,Yeshwant Barde
11315,IPL-2019,Mumbai,2019-04-10 00:00:00,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,3,KA Pollard,9,Wankhede Stadium,Yeshwant Barde,S Ravi,O Nandan
11318,IPL-2019,Mumbai,2019-04-13 00:00:00,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,JC Buttler,11,Wankhede Stadium,Nitin Menon,Nanda Kishore,Marais Erasmus
11322,IPL-2019,Mumbai,2019-04-15 00:00:00,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SL Malinga,9,Wankhede Stadium,Marais Erasmus,Nitin Menon,Nanda Kishore
11342,IPL-2019,Mumbai,2019-05-02 00:00:00,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,tie,0,Mumbai Indians,0,0,JJ Bumrah,9,Wankhede Stadium,S Ravi,O Nandan,Nanda Kishore
11347,IPL-2019,Mumbai,2019-05-05 00:00:00,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,HH Pandya,9,Wankhede Stadium,Nanda Kishore,O Nandan,S Ravi
11413,IPL-2019,Visakhapatnam,2019-05-08 00:00:00,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,2,RR Pant,3,ACA-VDCA Stadium,"","",""
11414,IPL-2019,Visakhapatnam,2019-05-10 00:00:00,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,F du Plessis,1,ACA-VDCA Stadium,Sundaram Ravi,Bruce Oxenford,Chettithody Shamshuddin
